sampleStartIndex	memory	runtime	accuracy	precision	recall	fScore
776000	30320	60.84375	10.65	0.1065	1.0	0.19249887031179394
778000	30320	60.984375	9.5	0.095	1.0	0.17351598173515984
780000	30320	61.125	10.0	0.1	1.0	0.18181818181818182
782000	30320	61.265625	9.4	0.094	1.0	0.17184643510054842
784000	30320	61.375	9.55	0.0955	1.0	0.17434961204929258
786000	30320	61.546875	10.75	0.1075	1.0	0.19413092550790068
788000	30320	61.703125	10.75	0.1075	1.0	0.19413092550790068
790000	30320	61.828125	9.8	0.098	1.0	0.1785063752276867
792000	30320	62.0	10.4	0.104	1.0	0.18840579710144925
794000	30152	62.15625	9.55	0.0955	1.0	0.17434961204929258
796000	30320	62.34375	10.6	0.106	1.0	0.19168173598553342
798000	30152	62.515625	10.55	0.1055	1.0	0.19086386250565357
800000	55768	62.6875	10.4	0.1031031031031031	1.0	0.18693284936479126
802000	30152	62.828125	10.05	0.1005	1.0	0.1826442526124489
804000	30320	62.984375	9.7	0.097	1.0	0.17684594348222427
806000	30320	63.125	9.9	0.099	1.0	0.18016378525932666
808000	30320	63.28125	9.7	0.097	1.0	0.17684594348222427
810000	30320	63.453125	10.5	0.105	1.0	0.19004524886877827
812000	30320	63.625	10.2	0.102	1.0	0.18511796733212338
814000	30320	63.75	9.1	0.091	1.0	0.16681943171402383
816000	30320	63.890625	9.45	0.0945	1.0	0.1726815897670169
818000	30320	64.0625	10.35	0.1035	1.0	0.18758495695514274
820000	30320	64.203125	9.4	0.094	1.0	0.17184643510054842
822000	30320	64.34375	9.75	0.0975	1.0	0.17767653758542143
824000	30320	64.515625	10.05	0.1005	1.0	0.1826442526124489
826000	30320	64.6875	10.55	0.1055	1.0	0.19086386250565357
828000	30320	64.828125	9.2	0.092	1.0	0.16849816849816848
830000	30320	64.96875	9.5	0.095	1.0	0.17351598173515984
832000	30152	65.140625	10.5	0.105	1.0	0.19004524886877827
834000	30152	65.28125	10.15	0.1015	1.0	0.18429414434861555
836000	30320	65.4375	10.3	0.103	1.0	0.18676337262012693
838000	30320	65.59375	10.0	0.1	1.0	0.18181818181818182
840000	30320	65.78125	11.65	0.1165	1.0	0.20868786386027766
842000	30320	65.9375	9.65	0.0965	1.0	0.17601459188326493
844000	30320	66.078125	9.8	0.098	1.0	0.1785063752276867
846000	30320	66.203125	9.75	0.0975	1.0	0.17767653758542143
848000	30320	66.34375	9.55	0.0955	1.0	0.17434961204929258
850000	30320	66.484375	9.75	0.0975	1.0	0.17767653758542143
852000	30320	66.640625	10.9	0.109	1.0	0.19657348963029755
854000	30320	66.78125	8.45	0.0845	1.0	0.1558321807284463
856000	30320	66.90625	9.95	0.0995	1.0	0.18099135970895863
858000	30320	67.0625	10.05	0.1005	1.0	0.1826442526124489
860000	30320	67.203125	9.9	0.099	1.0	0.18016378525932666
862000	30320	67.375	10.2	0.102	1.0	0.18511796733212338
864000	30320	67.53125	9.95	0.0995	1.0	0.18099135970895863
